system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L9,legend,,,,,,,,,legend_name,,,New Legend,,,,,
L9,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L9,class,D3,511rb,Riverbank,,,,,,class_name,,,Riverbank,,,,,
L9,class,D3,511rb,Riverbank,,,,,,class_description,,,River bank (soil/sand deposits) + perennial/periodic flowing fresh water; the area around the river maily bare frequently inundated; natural vegetation can be present.,,,,,
L9,class,D3,511rb,Riverbank,,,,,,class_map_code,,,511rb,,,,,
L9,class,D3,511rb,Riverbank,,,,,,uuid,,,a98e3b20-a510-11e7-bf3b-dc4a3e89122c,,,,,
L9,hp,D3,511rb,Riverbank,D4,,,,,name,,,Horizontal Pattern 1,,,,,
L9,hp,D3,511rb,Riverbank,D4,,,,,description,,,Describe the horizontal pattern,,,,,
L9,stratum,D3,511rb,Riverbank,D4,D5,,,,name,,,Stratum 1,,,,,
L9,stratum,D3,511rb,Riverbank,D4,D5,,,,description,,,Abiotic surface 1,,,,,
L9,stratum,D3,511rb,Riverbank,D4,D5,,,,presence_type,,,Mandatory,,,,,
L9,stratum,D3,511rb,Riverbank,D4,D5,,,,@ontop,,,0,,,,,
L9,element,D3,511rb,Riverbank,D4,D5,1,,LC_SoilSandDepositsSurfaceElement,lccs3_type,,,LC_SoilSandDepositSurface,,,,,
L9,element,D3,511rb,Riverbank,D4,D5,1,,LC_SoilSandDepositsSurfaceElement,name,,,Soil Sand Deposit Surface,,,,,
L9,element,D3,511rb,Riverbank,D4,D5,1,,LC_SoilSandDepositsSurfaceElement,description,,,Describe a soil sand deposit surface element,,,,,
L9,element,D3,511rb,Riverbank,D4,D5,1,,LC_SoilSandDepositsSurfaceElement,presence_type,,,Mandatory,,,,,
L9,stratum,D3,511rb,Riverbank,D4,16A,,,,name,,,Stratum 2,,,,,
L9,stratum,D3,511rb,Riverbank,D4,16A,,,,description,,,Abiotic surface 2,,,,,
L9,stratum,D3,511rb,Riverbank,D4,16A,,,,presence_type,,,Mandatory,,,,,
L9,stratum,D3,511rb,Riverbank,D4,16A,,,,@ontop,,,0,,,,,
L9,element,D3,511rb,Riverbank,D4,16A,1,,LC_WaterBody,lccs3_type,,,LC_WaterBody,,,,,
L9,element,D3,511rb,Riverbank,D4,16A,1,,LC_WaterBody,name,,,Water Body,,,,,
L9,element,D3,511rb,Riverbank,D4,16A,1,,LC_WaterBody,description,,,Describe a water body surface element,,,,,
L9,element,D3,511rb,Riverbank,D4,16A,1,,LC_WaterBody,presence_type,,,Mandatory,,,,,
L9,element,D3,511rb,Riverbank,D4,16A,1,,LC_WaterBody,position,,,Above Surface,,,,,
L9,element,D3,511rb,Riverbank,D4,16A,1,,LC_WaterBody,dynamics,,,Flowing,,,,,
L9,stratum,D3,511rb,Riverbank,D4,16C,,,,name,,,Stratum 3,,,,,
L9,stratum,D3,511rb,Riverbank,D4,16C,,,,description,,,Vegetation 2,,,,,
