system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L4,legend,,,,,,,,,legend_name,,,New Legend,,,,,
L4,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L4,class,2,UF,Undisturbed forest,,,,,,class_name,,,Undisturbed forest,,,,,
L4,class,2,UF,Undisturbed forest,,,,,,class_description,,,Describe the land cover class,,,,,
L4,class,2,UF,Undisturbed forest,,,,,,class_map_code,,,UF,,,,,
L4,class,2,UF,Undisturbed forest,,,,,,uuid,,,80498820-ca6e-11ee-bd3f-90784174c049,,,,,
L4,hp,2,UF,Undisturbed forest,3,,,,,name,,,Horizontal Pattern 1,,,,,
L4,hp,2,UF,Undisturbed forest,3,,,,,description,,,Describe the horizontal pattern,,,,,
L4,stratum,2,UF,Undisturbed forest,3,4,,,,name,,,Stratum 1,,,,,
L4,stratum,2,UF,Undisturbed forest,3,4,,,,description,,,Vegetation 1,,,,,
L4,stratum,2,UF,Undisturbed forest,3,4,,,,presence_type,,,Mandatory,,,,,
L4,stratum,2,UF,Undisturbed forest,3,4,,,,@ontop,,,0,,,,,
L4,element,2,UF,Undisturbed forest,3,4,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L4,element,2,UF,Undisturbed forest,3,4,1,,LC_Tree,name,,,Trees,,,,,
L4,element,2,UF,Undisturbed forest,3,4,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L4,element,2,UF,Undisturbed forest,3,4,1,,LC_Tree,presence_type,,,Mandatory,,,,,
L4,element,2,UF,Undisturbed forest,3,4,1,,LC_Tree,cover,70.0,100.0,,,,,,
L4,element,2,UF,Undisturbed forest,3,4,1,,LC_Tree,LC_WoodyGrowthLeafPhenology[LC_WoodyGrowthLeafPhenology]/name,,,Woody Growth Leaf Phenology,,,,,
