system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L11,legend,,,,,,,,,legend_name,,,Konya Legend,,,,,
L11,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L11,legend,,,,,,,,,legend_author,,,,,,,,
L11,class,E,UA,Urban areas,,,,,,class_name,,,Urban areas,,,,,
L11,class,E,UA,Urban areas,,,,,,class_description,,,Describe the land cover class,,,,,
L11,class,E,UA,Urban areas,,,,,,class_map_code,,,UA,,,,,
L11,class,E,UA,Urban areas,,,,,,uuid,,,31bdf8f0-dc8a-11e6-a9f6-68f728332aa7,,,,,
L11,hp,E,UA,Urban areas,F,,,,,name,,,Horizontal Pattern 1,,,,,
L11,hp,E,UA,Urban areas,F,,,,,description,,,Describe the horizontal pattern,,,,,
L11,stratum,E,UA,Urban areas,F,10,,,,name,,,Stratum 1,,,,,
L11,stratum,E,UA,Urban areas,F,10,,,,description,,,Abiotic surface 1,,,,,
L11,stratum,E,UA,Urban areas,F,10,,,,presence_type,,,Mandatory,,,,,
L11,stratum,E,UA,Urban areas,F,10,,,,@ontop,,,0,,,,,
L11,element,E,UA,Urban areas,F,10,1,,LC_Building,lccs3_type,,,LC_Building,,,,,
L11,element,E,UA,Urban areas,F,10,1,,LC_Building,name,,,Building,,,,,
L11,element,E,UA,Urban areas,F,10,1,,LC_Building,description,,,Describe a building element,,,,,
L11,element,E,UA,Urban areas,F,10,1,,LC_Building,presence_type,,,Mandatory,,,,,
L11,element,E,UA,Urban areas,F,10,2,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L11,element,E,UA,Urban areas,F,10,2,,LC_Tree,name,,,Trees,,,,,
L11,element,E,UA,Urban areas,F,10,2,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L11,element,E,UA,Urban areas,F,10,2,,LC_Tree,presence_type,,,Optional,,,,,
L11,characteristic,E,UA,Urban areas,F,10,2,1,LC_CultivatedAndManagedVegetationCharacteristics,lccs3_type,,,LC_CultivatedAndManagedVegetation,,,,,
