ID,Hex,Class Code,Class Name
1,#008000,WDL,Woodland
2,#00CC00,GRS,Grassland
3,#66FF33,CRP,Cropland
4,#FFD966,BRS,Bare soil
5,#FF0000,ART,Artificial surfaces
6,#0066FF,WB,Water body
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
