system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L32,legend,,,,,,,,,legend_name,,,New Legend,,,,,
L32,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L32,class,3,Ef,Evergreen forest,,,,,,class_name,,,Evergreen forest,,,,,
L32,class,3,Ef,Evergreen forest,,,,,,class_description,,,Describe the land cover class,,,,,
L32,class,3,Ef,Evergreen forest,,,,,,class_map_code,,,Ef,,,,,
L32,class,3,Ef,Evergreen forest,,,,,,uuid,,,8f8d6790-1915-11ed-8c42-6aecc546232d,,,,,
L32,hp,3,Ef,Evergreen forest,4,,,,,name,,,Horizontal Pattern 1,,,,,
L32,hp,3,Ef,Evergreen forest,4,,,,,description,,,Describe the horizontal pattern,,,,,
L32,stratum,3,Ef,Evergreen forest,4,5,,,,name,,,Stratum 1,,,,,
L32,stratum,3,Ef,Evergreen forest,4,5,,,,description,,,Vegetation 1,,,,,
L32,stratum,3,Ef,Evergreen forest,4,5,,,,presence_type,,,Mandatory,,,,,
L32,stratum,3,Ef,Evergreen forest,4,5,,,,@ontop,,,0,,,,,
L32,element,3,Ef,Evergreen forest,4,5,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L32,element,3,Ef,Evergreen forest,4,5,1,,LC_Tree,name,,,Trees,,,,,
L32,element,3,Ef,Evergreen forest,4,5,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L32,element,3,Ef,Evergreen forest,4,5,1,,LC_Tree,presence_type,,,Mandatory,,,,,
L32,element,3,Ef,Evergreen forest,4,5,1,,LC_Tree,LC_WoodyGrowthLeafType[LC_WoodyGrowthLeafType]/name,,,Woody Growth Leaf Type,,,,,
L32,element,3,Ef,Evergreen forest,4,5,1,,LC_Tree,LC_WoodyGrowthLeafType[LC_WoodyGrowthLeafType]/description,,,Contains the elements of Woody Growth Leaf Type,,,,,
L32,element,3,Ef,Evergreen forest,4,5,1,,LC_Tree,LC_WoodyGrowthLeafType[LC_WoodyGrowthLeafType]/elements/LC_WoodyLeafType[LC_Broadleaved]/name,,,Broadleaved,,,,,
