system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L1,legend,,,,,,,,,legend_name,,,Globcover,,,,,
L1,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L1,legend,,,,,,,,,legend_author,,,Antonio Di Gregorio,,,,,
L1,class,2,1A,Irrigated cropland,,,,,,class_name,,,Irrigated cropland,,,,,
L1,class,2,1A,Irrigated cropland,,,,,,class_description,,,Describe the land cover class,,,,,
L1,class,2,1A,Irrigated cropland,,,,,,class_map_code,,,1A,,,,,
L1,class,2,1A,Irrigated cropland,,,,,,uuid,,,12f52c80-380d-11eb-89de-185680280055,,,,,
L1,hp,2,1A,Irrigated cropland,3,,,,,name,,,Horizontal Pattern 1,,,,,
L1,hp,2,1A,Irrigated cropland,3,,,,,description,,,Describe the horizontal pattern,,,,,
L1,stratum,2,1A,Irrigated cropland,3,4,,,,name,,,Stratum 1,,,,,
L1,stratum,2,1A,Irrigated cropland,3,4,,,,description,,,Vegetation 1,,,,,
L1,stratum,2,1A,Irrigated cropland,3,4,,,,presence_type,,,Mandatory,,,,,
L1,stratum,2,1A,Irrigated cropland,3,4,,,,@ontop,,,0,,,,,
L1,element,2,1A,Irrigated cropland,3,4,1,,LC_WoodyGrowthForm,lccs3_type,,,LC_WoodyGrowthForms,,,,,
L1,element,2,1A,Irrigated cropland,3,4,1,,LC_WoodyGrowthForm,name,,,Woody Growth Forms,,,,,
L1,element,2,1A,Irrigated cropland,3,4,1,,LC_WoodyGrowthForm,description,,,Describe a vegetation element of woody type,,,,,
L1,element,2,1A,Irrigated cropland,3,4,1,,LC_WoodyGrowthForm,presence_type,,,Exclusive,,,,,
L1,characteristic,2,1A,Irrigated cropland,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,lccs3_type,,,LC_CultivatedAndManagedVegetation,,,,,
L1,characteristic,2,1A,Irrigated cropland,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,name,,,Cultivated And Managed Vegetation,,,,,
L1,characteristic,2,1A,Irrigated cropland,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,description,,,Describe the cultivated and managed vegetation,,,,,
L1,element,2,1A,Irrigated cropland,3,4,2,,LC_HerbaceousGrowthForm,lccs3_type,,,LC_HerbaceousGrowthForms,,,,,
L1,element,2,1A,Irrigated cropland,3,4,2,,LC_HerbaceousGrowthForm,name,,,Herbaceous growth forms,,,,,
L1,element,2,1A,Irrigated cropland,3,4,2,,LC_HerbaceousGrowthForm,description,,,Describe a vegetation element of herbaceous growth form type,,,,,
L1,element,2,1A,Irrigated cropland,3,4,2,,LC_HerbaceousGrowthForm,presence_type,,,Exclusive,,,,,
