system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L26,legend,,,,,,,,,legend_name,,,Somalia_LC_v5,,,,,
L26,legend,,,,,,,,,legend_description,,,Land cover mapping of Somalia in the Resilience Progreamme framework,,,,,
L26,legend,,,,,,,,,legend_author,,,Ugo Leonardi & Antonio Di Gregorio,,,,,
L26,class,6,TCI,Tree Crop Irrigated,,,,,,class_name,,,Tree Crop Irrigated,,,,,
L26,class,6,TCI,Tree Crop Irrigated,,,,,,class_description,,,Describe the land cover class,,,,,
L26,class,6,TCI,Tree Crop Irrigated,,,,,,class_map_code,,,TCI,,,,,
L26,class,6,TCI,Tree Crop Irrigated,,,,,,uuid,,,0351e083-7f7b-11e4-9542-f0921ce078c9,,,,,
L26,hp,6,TCI,Tree Crop Irrigated,7,,,,,name,,,Horizontal Pattern 1,,,,,
L26,hp,6,TCI,Tree Crop Irrigated,7,,,,,description,,,Describe the horizontal pattern,,,,,
L26,stratum,6,TCI,Tree Crop Irrigated,7,8,,,,name,,,Stratum 1,,,,,
L26,stratum,6,TCI,Tree Crop Irrigated,7,8,,,,description,,,Vegetation 1,,,,,
L26,stratum,6,TCI,Tree Crop Irrigated,7,8,,,,presence_type,,,Mandatory,,,,,
L26,stratum,6,TCI,Tree Crop Irrigated,7,8,,,,@ontop,,,0,,,,,
L26,element,6,TCI,Tree Crop Irrigated,7,8,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L26,element,6,TCI,Tree Crop Irrigated,7,8,1,,LC_Tree,name,,,Trees,,,,,
L26,element,6,TCI,Tree Crop Irrigated,7,8,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L26,element,6,TCI,Tree Crop Irrigated,7,8,1,,LC_Tree,presence_type,,,Mandatory,,,,,
L26,characteristic,6,TCI,Tree Crop Irrigated,7,8,1,1,LC_CultivatedAndManagedVegetationCharacteristics,lccs3_type,,,LC_CultivatedAndManagedVegetation,,,,,
L26,characteristic,6,TCI,Tree Crop Irrigated,7,8,1,1,LC_CultivatedAndManagedVegetationCharacteristics,name,,,Cultivated And Managed Vegetation,,,,,
L26,characteristic,6,TCI,Tree Crop Irrigated,7,8,1,1,LC_CultivatedAndManagedVegetationCharacteristics,description,,,Describe the cultivated and managed vegetation,,,,,
L26,characteristic,6,TCI,Tree Crop Irrigated,7,8,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_Irrigation]/name,,,Irrigation,,,,,
L26,characteristic,6,TCI,Tree Crop Irrigated,7,8,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_Irrigation]/description,,,Describe the irrigation,,,,,
L26,characteristic,6,TCI,Tree Crop Irrigated,7,8,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_OrchardAndOtherPlantation]/name,,,Orchard And Other Plantation,,,,,
L26,characteristic,6,TCI,Tree Crop Irrigated,7,8,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_OrchardAndOtherPlantation]/description,,,Describe the orchard and other plantation,,,,,
L26,class,D,HCI,Herbaceous Crop Irrigated,,,,,,class_name,,,Herbaceous Crop Irrigated,,,,,
L26,class,D,HCI,Herbaceous Crop Irrigated,,,,,,class_description,,,Irrigated fields,,,,,
L26,class,D,HCI,Herbaceous Crop Irrigated,,,,,,class_map_code,,,HCI,,,,,
L26,class,D,HCI,Herbaceous Crop Irrigated,,,,,,uuid,,,03569b73-7f7b-11e4-9542-f0921ce078c9,,,,,
L26,hp,D,HCI,Herbaceous Crop Irrigated,E,,,,,name,,,Horizontal Pattern 1,,,,,
L26,hp,D,HCI,Herbaceous Crop Irrigated,E,,,,,description,,,Describe the horizontal pattern,,,,,
L26,stratum,D,HCI,Herbaceous Crop Irrigated,E,F,,,,name,,,Stratum 1,,,,,
L26,stratum,D,HCI,Herbaceous Crop Irrigated,E,F,,,,description,,,Vegetation 1,,,,,
L26,stratum,D,HCI,Herbaceous Crop Irrigated,E,F,,,,presence_type,,,Mandatory,,,,,
L26,stratum,D,HCI,Herbaceous Crop Irrigated,E,F,,,,@ontop,,,0,,,,,
L26,element,D,HCI,Herbaceous Crop Irrigated,E,F,1,,LC_HerbaceousGrowthForm,lccs3_type,,,LC_HerbaceousGrowthForms,,,,,
L26,element,D,HCI,Herbaceous Crop Irrigated,E,F,1,,LC_HerbaceousGrowthForm,name,,,Herbaceous growth forms,,,,,
L26,element,D,HCI,Herbaceous Crop Irrigated,E,F,1,,LC_HerbaceousGrowthForm,description,,,Describe a vegetation element of herbaceous growth form type,,,,,
L26,element,D,HCI,Herbaceous Crop Irrigated,E,F,1,,LC_HerbaceousGrowthForm,presence_type,,,Mandatory,,,,,
L26,characteristic,D,HCI,Herbaceous Crop Irrigated,E,F,1,1,LC_CultivatedAndManagedVegetationCharacteristics,lccs3_type,,,LC_CultivatedAndManagedVegetation,,,,,
L26,characteristic,D,HCI,Herbaceous Crop Irrigated,E,F,1,1,LC_CultivatedAndManagedVegetationCharacteristics,name,,,Cultivated And Managed Vegetation,,,,,
L26,characteristic,D,HCI,Herbaceous Crop Irrigated,E,F,1,1,LC_CultivatedAndManagedVegetationCharacteristics,description,,,Describe the cultivated and managed vegetation,,,,,
L26,characteristic,D,HCI,Herbaceous Crop Irrigated,E,F,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_Irrigation]/name,,,Irrigation,,,,,
L26,characteristic,D,HCI,Herbaceous Crop Irrigated,E,F,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_Irrigation]/description,,,Describe the irrigation,,,,,
L26,class,13,HCR,Herbaceous Crop Rainfed,,,,,,class_name,,,Herbaceous Crop Rainfed,,,,,
L26,class,13,HCR,Herbaceous Crop Rainfed,,,,,,class_description,,,Rainfed Crops,,,,,
L26,class,13,HCR,Herbaceous Crop Rainfed,,,,,,class_map_code,,,HCR,,,,,
L26,class,13,HCR,Herbaceous Crop Rainfed,,,,,,uuid,,,0358e563-7f7b-11e4-9542-f0921ce078c9,,,,,
L26,hp,13,HCR,Herbaceous Crop Rainfed,14,,,,,name,,,Horizontal Pattern 1,,,,,
L26,hp,13,HCR,Herbaceous Crop Rainfed,14,,,,,description,,,Describe the horizontal pattern,,,,,
L26,stratum,13,HCR,Herbaceous Crop Rainfed,14,15,,,,name,,,Stratum 1,,,,,
L26,stratum,13,HCR,Herbaceous Crop Rainfed,14,15,,,,description,,,Vegetation 1,,,,,
L26,stratum,13,HCR,Herbaceous Crop Rainfed,14,15,,,,presence_type,,,Mandatory,,,,,
L26,stratum,13,HCR,Herbaceous Crop Rainfed,14,15,,,,@ontop,,,0,,,,,
L26,element,13,HCR,Herbaceous Crop Rainfed,14,15,1,,LC_HerbaceousGrowthForm,lccs3_type,,,LC_HerbaceousGrowthForms,,,,,
L26,element,13,HCR,Herbaceous Crop Rainfed,14,15,1,,LC_HerbaceousGrowthForm,name,,,Herbaceous growth forms,,,,,
L26,element,13,HCR,Herbaceous Crop Rainfed,14,15,1,,LC_HerbaceousGrowthForm,description,,,Describe a vegetation element of herbaceous growth form type,,,,,
