system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L19,legend,,,,,,,,,legend_name,,,Haiti_legend,,,,,
L19,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L19,legend,,,,,,,,,legend_author,,,,,,,,
L19,class,3,5UR,Urban areas,,,,,,class_name,,,Urban areas,,,,,
L19,class,3,5UR,Urban areas,,,,,,class_description,,,Urban area(s),,,,,
L19,class,3,5UR,Urban areas,,,,,,class_map_code,,,5UR,,,,,
L19,class,3,5UR,Urban areas,,,,,,uuid,,,335b25e0-1fd5-11ed-9934-988d46a27cb4,,,,,
L19,hp,3,5UR,Urban areas,4,,,,,name,,,Horizontal Pattern 1,,,,,
L19,hp,3,5UR,Urban areas,4,,,,,description,,,Describe the horizontal pattern,,,,,
L19,stratum,3,5UR,Urban areas,4,5,,,,name,,,Stratum 1,,,,,
L19,stratum,3,5UR,Urban areas,4,5,,,,description,,,Abiotic surface 1,,,,,
L19,stratum,3,5UR,Urban areas,4,5,,,,presence_type,,,Mandatory,,,,,
L19,stratum,3,5UR,Urban areas,4,5,,,,@ontop,,,0,,,,,
L19,element,3,5UR,Urban areas,4,5,1,,LC_BuiltUpSurface,lccs3_type,,,LC_BuiltUpSurface,,,,,
L19,element,3,5UR,Urban areas,4,5,1,,LC_BuiltUpSurface,name,,,Built-up Surface,,,,,
L19,element,3,5UR,Urban areas,4,5,1,,LC_BuiltUpSurface,description,,,Describe a built-up surface element,,,,,
L19,element,3,5UR,Urban areas,4,5,1,,LC_BuiltUpSurface,presence_type,,,Mandatory,,,,,
L19,characteristic,3,5UR,Urban areas,4,5,1,1,LC_ConstructionUse,lccs3_type,,,LC_ConstructionUse,,,,,
L19,characteristic,3,5UR,Urban areas,4,5,1,1,LC_ConstructionUse,name,,,Construction Use,,,,,
L19,characteristic,3,5UR,Urban areas,4,5,1,1,LC_ConstructionUse,description,,,Describe the construction use characteristic,,,,,
L19,characteristic,3,5UR,Urban areas,4,5,1,1,LC_ConstructionUse,type,,,Residential,,,,,
L19,class,8,6S,Bare Soil,,,,,,class_name,,,Bare Soil,,,,,
L19,class,8,6S,Bare Soil,,,,,,class_description,,,Bare Soil And/Or Other Unconsolidated Material(s),,,,,
L19,class,8,6S,Bare Soil,,,,,,class_map_code,,,6S,,,,,
L19,class,8,6S,Bare Soil,,,,,,uuid,,,a2cd9d80-1fd6-11ed-9934-988d46a27cb4,,,,,
L19,class_char,8,6S,Bare Soil,,,,1,LC_UnconsolidatedSurfaceCharacteristics,name,,,Unconsolidated Surface Characteristics,,,,,
L19,class_char,8,6S,Bare Soil,,,,1,LC_UnconsolidatedSurfaceCharacteristics,description,,,Describe the unconsolidated surface characteristics,,,,,
L19,hp,8,6S,Bare Soil,A,,,,,name,,,Horizontal Pattern 1,,,,,
L19,hp,8,6S,Bare Soil,A,,,,,description,,,Describe the horizontal pattern,,,,,
L19,stratum,8,6S,Bare Soil,A,B,,,,name,,,Stratum 1,,,,,
L19,stratum,8,6S,Bare Soil,A,B,,,,description,,,Abiotic surface 1,,,,,
L19,stratum,8,6S,Bare Soil,A,B,,,,presence_type,,,Mandatory,,,,,
L19,stratum,8,6S,Bare Soil,A,B,,,,@ontop,,,0,,,,,
L19,element,8,6S,Bare Soil,A,B,1,,LC_BareSoil,lccs3_type,,,LC_BareSoil,,,,,
L19,element,8,6S,Bare Soil,A,B,1,,LC_BareSoil,name,,,Bare Soil,,,,,
L19,element,8,6S,Bare Soil,A,B,1,,LC_BareSoil,description,,,Describe a bare soil surface type,,,,,
L19,element,8,6S,Bare Soil,A,B,1,,LC_BareSoil,presence_type,,,Mandatory,,,,,
L19,class,D,8WFP,River,,,,,,class_name,,,River,,,,,
L19,class,D,8WFP,River,,,,,,class_description,,,Perennial Natural Waterbodies (Flowing).,,,,,
L19,class,D,8WFP,River,,,,,,class_map_code,,,8WFP,,,,,
L19,class,D,8WFP,River,,,,,,uuid,,,eee1a0e0-1fd6-11ed-9934-988d46a27cb4,,,,,
L19,hp,D,8WFP,River,E,,,,,name,,,Horizontal Pattern 1,,,,,
L19,hp,D,8WFP,River,E,,,,,description,,,Describe the horizontal pattern,,,,,
L19,stratum,D,8WFP,River,E,F,,,,name,,,Stratum 1,,,,,
L19,stratum,D,8WFP,River,E,F,,,,description,,,Abiotic surface 1,,,,,
L19,stratum,D,8WFP,River,E,F,,,,presence_type,,,Mandatory,,,,,
L19,stratum,D,8WFP,River,E,F,,,,@ontop,,,0,,,,,
L19,element,D,8WFP,River,E,F,1,,LC_WaterBody,lccs3_type,,,LC_WaterBody,,,,,
L19,element,D,8WFP,River,E,F,1,,LC_WaterBody,name,,,Water Body,,,,,
L19,element,D,8WFP,River,E,F,1,,LC_WaterBody,description,,,Describe a water body surface element,,,,,
L19,element,D,8WFP,River,E,F,1,,LC_WaterBody,presence_type,,,Mandatory,,,,,
L19,element,D,8WFP,River,E,F,1,,LC_WaterBody,dynamics,,,Flowing,,,,,
L19,element,D,8WFP,River,E,F,1,,LC_WaterBody,position,,,Above Surface,,,,,
L19,characteristic,D,8WFP,River,E,F,1,1,LC_WaterSalinityCharacteristic,lccs3_type,,,LC_WaterSalinity,,,,,
L19,characteristic,D,8WFP,River,E,F,1,1,LC_WaterSalinityCharacteristic,name,,,Water Salinity,,,,,
L19,characteristic,D,8WFP,River,E,F,1,1,LC_WaterSalinityCharacteristic,description,,,Describe the water salinity characteristic,,,,,
L19,characteristic,D,8WFP,River,E,F,1,1,LC_WaterSalinityCharacteristic,type,,,Fresh,,,,,
L19,characteristic,D,8WFP,River,E,F,1,2,LC_ArtificialityCharacteristic,lccs3_type,,,LC_Artificiality,,,,,
L19,characteristic,D,8WFP,River,E,F,1,2,LC_ArtificialityCharacteristic,name,,,Artificiality,,,,,
L19,characteristic,D,8WFP,River,E,F,1,2,LC_ArtificialityCharacteristic,description,,,Describe the artificiality characteristic,,,,,
L19,characteristic,D,8WFP,River,E,F,1,2,LC_ArtificialityCharacteristic,type,,,Natural,,,,,
L19,class,12,1Torc,Irrigated Orchard,,,,,,class_name,,,Irrigated Orchard,,,,,
L19,class,12,1Torc,Irrigated Orchard,,,,,,class_description,,,Small Sized Field(s) Of Irrigated Tree Crop(s),,,,,
L19,class,12,1Torc,Irrigated Orchard,,,,,,class_map_code,,,1Torc,,,,,
L19,class,12,1Torc,Irrigated Orchard,,,,,,uuid,,,5ee55170-1fd7-11ed-9934-988d46a27cb4,,,,,
L19,hp,12,1Torc,Irrigated Orchard,13,,,,,name,,,Horizontal Pattern 1,,,,,
L19,hp,12,1Torc,Irrigated Orchard,13,,,,,description,,,Describe the horizontal pattern,,,,,
L19,stratum,12,1Torc,Irrigated Orchard,13,14,,,,name,,,Stratum 1,,,,,
L19,stratum,12,1Torc,Irrigated Orchard,13,14,,,,description,,,Vegetation 1,,,,,
L19,stratum,12,1Torc,Irrigated Orchard,13,14,,,,presence_type,,,Mandatory,,,,,
L19,stratum,12,1Torc,Irrigated Orchard,13,14,,,,@ontop,,,0,,,,,
L19,element,12,1Torc,Irrigated Orchard,13,14,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L19,element,12,1Torc,Irrigated Orchard,13,14,1,,LC_Tree,name,,,Trees,,,,,
L19,element,12,1Torc,Irrigated Orchard,13,14,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
