system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L14,legend,,,,,,,,,legend_name,,,Jordan Legend,,,,,
L14,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L14,legend,,,,,,,,,legend_author,,,,,,,,
L14,class,E,UA,Urban area,,,,,,class_name,,,Urban area,,,,,
L14,class,E,UA,Urban area,,,,,,class_description,,,Describe the land cover class,,,,,
L14,class,E,UA,Urban area,,,,,,class_map_code,,,UA,,,,,
L14,class,E,UA,Urban area,,,,,,uuid,,,31bdf8f0-dc8a-11e6-a9f6-68f728332aa7,,,,,
L14,hp,E,UA,Urban area,F,,,,,name,,,Horizontal Pattern 1,,,,,
L14,hp,E,UA,Urban area,F,,,,,description,,,Describe the horizontal pattern,,,,,
L14,stratum,E,UA,Urban area,F,10,,,,name,,,Stratum 1,,,,,
L14,stratum,E,UA,Urban area,F,10,,,,description,,,Abiotic surface 1,,,,,
L14,stratum,E,UA,Urban area,F,10,,,,presence_type,,,Mandatory,,,,,
L14,stratum,E,UA,Urban area,F,10,,,,@ontop,,,0,,,,,
L14,element,E,UA,Urban area,F,10,1,,LC_Building,lccs3_type,,,LC_Building,,,,,
L14,element,E,UA,Urban area,F,10,1,,LC_Building,name,,,Building,,,,,
L14,element,E,UA,Urban area,F,10,1,,LC_Building,description,,,Describe a building element,,,,,
L14,element,E,UA,Urban area,F,10,1,,LC_Building,presence_type,,,Mandatory,,,,,
L14,class,5E,UAm,Mixed Urban,,,,,,class_name,,,Mixed Urban,,,,,
L14,class,5E,UAm,Mixed Urban,,,,,,class_description,,,Describe the land cover class,,,,,
L14,class,5E,UAm,Mixed Urban,,,,,,class_map_code,,,UAm,,,,,
L14,class,5E,UAm,Mixed Urban,,,,,,uuid,,,c2c2caa3-e15e-11e6-a0ce-6451063b9b7a,,,,,
L14,hp,5E,UAm,Mixed Urban,5F,,,,,name,,,Horizontal Pattern 1,,,,,
L14,hp,5E,UAm,Mixed Urban,5F,,,,,description,,,Describe the horizontal pattern,,,,,
L14,stratum,5E,UAm,Mixed Urban,5F,60,,,,name,,,Stratum 1,,,,,
L14,stratum,5E,UAm,Mixed Urban,5F,60,,,,description,,,Abiotic surface 1,,,,,
L14,stratum,5E,UAm,Mixed Urban,5F,60,,,,presence_type,,,Mandatory,,,,,
L14,stratum,5E,UAm,Mixed Urban,5F,60,,,,@ontop,,,0,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,1,,LC_Building,lccs3_type,,,LC_Building,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,1,,LC_Building,name,,,Building,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,1,,LC_Building,description,,,Describe a building element,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,1,,LC_Building,presence_type,,,Mandatory,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,1,,LC_Building,portioning,30.0,50.0,,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,2,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,2,,LC_Tree,name,,,Trees,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,2,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,2,,LC_Tree,presence_type,,,Optional,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,2,,LC_Tree,portioning,40.0,60.0,,,,,,
L14,characteristic,5E,UAm,Mixed Urban,5F,60,2,1,LC_CultivatedAndManagedVegetationCharacteristics,lccs3_type,,,LC_CultivatedAndManagedVegetation,,,,,
L14,characteristic,5E,UAm,Mixed Urban,5F,60,2,1,LC_CultivatedAndManagedVegetationCharacteristics,name,,,Cultivated And Managed Vegetation,,,,,
L14,characteristic,5E,UAm,Mixed Urban,5F,60,2,1,LC_CultivatedAndManagedVegetationCharacteristics,description,,,Describe the cultivated and managed vegetation,,,,,
L14,characteristic,5E,UAm,Mixed Urban,5F,60,2,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_OrchardAndOtherPlantation]/name,,,Orchard And Other Plantation,,,,,
L14,characteristic,5E,UAm,Mixed Urban,5F,60,2,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_OrchardAndOtherPlantation]/description,,,Describe the orchard and other plantation,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,3,,LC_HerbaceousGrowthForm,lccs3_type,,,LC_HerbaceousGrowthForms,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,3,,LC_HerbaceousGrowthForm,name,,,Herbaceous growth forms,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,3,,LC_HerbaceousGrowthForm,description,,,Describe a vegetation element of herbaceous growth form type,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,3,,LC_HerbaceousGrowthForm,presence_type,,,Optional,,,,,
L14,element,5E,UAm,Mixed Urban,5F,60,3,,LC_HerbaceousGrowthForm,portioning,1.0,10.0,,,,,,
L14,characteristic,5E,UAm,Mixed Urban,5F,60,3,1,LC_CultivatedAndManagedVegetationCharacteristics,lccs3_type,,,LC_CultivatedAndManagedVegetation,,,,,
L14,characteristic,5E,UAm,Mixed Urban,5F,60,3,1,LC_CultivatedAndManagedVegetationCharacteristics,name,,,Cultivated And Managed Vegetation,,,,,
L14,characteristic,5E,UAm,Mixed Urban,5F,60,3,1,LC_CultivatedAndManagedVegetationCharacteristics,description,,,Describe the cultivated and managed vegetation,,,,,
L14,class,25,HCI,Irrigated Crop,,,,,,class_name,,,Irrigated Crop,,,,,
L14,class,25,HCI,Irrigated Crop,,,,,,class_description,,,Describe the land cover class,,,,,
L14,class,25,HCI,Irrigated Crop,,,,,,class_map_code,,,HCI,,,,,
L14,class,25,HCI,Irrigated Crop,,,,,,uuid,,,a124c5e0-dc8d-11e6-a9f6-68f728332aa7,,,,,
L14,hp,25,HCI,Irrigated Crop,26,,,,,name,,,Horizontal Pattern 1,,,,,
L14,hp,25,HCI,Irrigated Crop,26,,,,,description,,,Describe the horizontal pattern,,,,,
