system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L16,legend,,,,,,,,,legend_name,,,New Legend,,,,,
L16,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L16,class,3,111,Urban  dense,,,,,,class_name,,,Urban  dense,,,,,
L16,class,3,111,Urban  dense,,,,,,class_description,,,Describe the land cover class,,,,,
L16,class,3,111,Urban  dense,,,,,,class_map_code,,,111,,,,,
L16,class,3,111,Urban  dense,,,,,,uuid,,,6481fdf4-eb2d-11de-bdec-001a922cdb65,,,,,
L16,hp,3,111,Urban  dense,4,,,,,description,,,Describe the horizontal pattern,,,,,
L16,hp,3,111,Urban  dense,4,,,,,name,,,Horizontal Pattern 1,,,,,
L16,hp,3,111,Urban  dense,4,,,,,cover,80.0,100.0,,,,,,
L16,hp,3,111,Urban  dense,4,,,,,occurance,100.0,100.0,,,,,,
L16,stratum,3,111,Urban  dense,4,15E,,,,description,,,Abiotic surface 1,,,,,
L16,stratum,3,111,Urban  dense,4,15E,,,,name,,,Stratum 1,,,,,
L16,stratum,3,111,Urban  dense,4,15E,,,,presence_type,,,Mandatory,,,,,
L16,stratum,3,111,Urban  dense,4,15E,,,,@ontop,,,0,,,,,
L16,element,3,111,Urban  dense,4,15E,1,,LC_BuiltUpSurface,lccs3_type,,,LC_BuiltUpSurface,,,,,
L16,element,3,111,Urban  dense,4,15E,1,,LC_BuiltUpSurface,description,,,Describe a built-up surface element,,,,,
L16,element,3,111,Urban  dense,4,15E,1,,LC_BuiltUpSurface,name,,,Built-up Surface,,,,,
L16,element,3,111,Urban  dense,4,15E,1,,LC_BuiltUpSurface,presence_type,,,Mandatory,,,,,
L16,class,A,112,Urban open,,,,,,class_name,,,Urban open,,,,,
L16,class,A,112,Urban open,,,,,,class_description,,,Describe the land cover class,,,,,
L16,class,A,112,Urban open,,,,,,class_map_code,,,112,,,,,
L16,class,A,112,Urban open,,,,,,uuid,,,648bc1f4-eb2d-11de-bdec-001a922cdb65,,,,,
L16,hp,A,112,Urban open,B,,,,,description,,,Describe the horizontal pattern,,,,,
L16,hp,A,112,Urban open,B,,,,,name,,,Horizontal Pattern 1,,,,,
L16,hp,A,112,Urban open,B,,,,,cover,50.0,80.0,,,,,,
L16,hp,A,112,Urban open,B,,,,,occurance,100.0,100.0,,,,,,
L16,hp,A,112,Urban open,B,,,,,type,,,,,,,,
L16,stratum,A,112,Urban open,B,C,,,,description,,,Abiotic surface 1,,,,,
L16,stratum,A,112,Urban open,B,C,,,,name,,,Abiotic surface 1,,,,,
L16,stratum,A,112,Urban open,B,C,,,,presence_type,,,Mandatory,,,,,
L16,stratum,A,112,Urban open,B,C,,,,@ontop,,,0,,,,,
L16,element,A,112,Urban open,B,C,1,,LC_BuiltUpSurface,lccs3_type,,,LC_BuiltUpSurface,,,,,
L16,element,A,112,Urban open,B,C,1,,LC_BuiltUpSurface,description,,,Describe a built-up surface element,,,,,
L16,element,A,112,Urban open,B,C,1,,LC_BuiltUpSurface,name,,,Built-up Surface,,,,,
L16,element,A,112,Urban open,B,C,1,,LC_BuiltUpSurface,presence_type,,,Mandatory,,,,,
L16,element,A,112,Urban open,B,C,1,,LC_BuiltUpSurface,cover,30.0,80.0,,,,,,
L16,class,15,121,Industrial,,,,,,class_name,,,Industrial,,,,,
L16,class,15,121,Industrial,,,,,,class_description,,,Describe the land cover class,,,,,
L16,class,15,121,Industrial,,,,,,class_map_code,,,121,,,,,
L16,class,15,121,Industrial,,,,,,uuid,,,6497f6f4-eb2d-11de-bdec-001a922cdb65,,,,,
L16,hp,15,121,Industrial,19,,,,,description,,,Describe the horizontal pattern,,,,,
L16,hp,15,121,Industrial,19,,,,,name,,,Horizontal Pattern 2,,,,,
L16,stratum,15,121,Industrial,19,1A,,,,description,,,Abiotic surface 1,,,,,
L16,stratum,15,121,Industrial,19,1A,,,,name,,,Abiotic surface 1,,,,,
L16,stratum,15,121,Industrial,19,1A,,,,presence_type,,,Optional,,,,,
L16,stratum,15,121,Industrial,19,1A,,,,@ontop,,,0,,,,,
L16,element,15,121,Industrial,19,1A,1,,LC_Building,lccs3_type,,,LC_Building,,,,,
L16,element,15,121,Industrial,19,1A,1,,LC_Building,description,,,Describe a building element,,,,,
L16,element,15,121,Industrial,19,1A,1,,LC_Building,name,,,Building,,,,,
L16,element,15,121,Industrial,19,1A,1,,LC_Building,presence_type,,,Mandatory,,,,,
L16,characteristic,15,121,Industrial,19,1A,1,1,LC_ConstructionUse,lccs3_type,,,LC_ConstructionUse,,,,,
L16,characteristic,15,121,Industrial,19,1A,1,1,LC_ConstructionUse,description,,,Describe the construction use characteristic,,,,,
L16,characteristic,15,121,Industrial,19,1A,1,1,LC_ConstructionUse,name,,,Construction Use,,,,,
L16,characteristic,15,121,Industrial,19,1A,1,1,LC_ConstructionUse,type,,,industrial,,,,,
L16,element,15,121,Industrial,19,1A,2,,LC_OtherConstruction,lccs3_type,,,LC_OtherConstruction,,,,,
L16,element,15,121,Industrial,19,1A,2,,LC_OtherConstruction,description,,,Describe a non-linear surface type of other construction type than buildings,,,,,
