system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L24,legend,,,,,,,,,legend_name,,,Sudan LCCS 2020,,,,,
L24,legend,,,,,,,,,legend_description,,,Sudan National Land Cover Classification System,,,,,
L24,legend,,,,,,,,,legend_author,,,FNC with technical support from FAO,,,,,
L24,class,17,WAT,Water,,,,,,class_name,,,Water,,,,,
L24,class,17,WAT,Water,,,,,,class_description,,,Describe the land cover class,,,,,
L24,class,17,WAT,Water,,,,,,class_map_code,,,WAT,,,,,
L24,class,17,WAT,Water,,,,,,uuid,,,645695b3-864a-11eb-aa79-a86daa922d76,,,,,
L24,hp,17,WAT,Water,18,,,,,name,,,Horizontal Pattern 1,,,,,
L24,hp,17,WAT,Water,18,,,,,description,,,Describe the horizontal pattern,,,,,
L24,hp,17,WAT,Water,18,,,,,type,,,,,,,,
L24,stratum,17,WAT,Water,18,19,,,,name,,,Stratum 1,,,,,
L24,stratum,17,WAT,Water,18,19,,,,description,,,,,,,,
L24,stratum,17,WAT,Water,18,19,,,,presence_type,,,Mandatory,,,,,
L24,stratum,17,WAT,Water,18,19,,,,@ontop,,,0,,,,,
L24,element,17,WAT,Water,18,19,1,,LC_WaterBody,lccs3_type,,,LC_WaterBody,,,,,
L24,element,17,WAT,Water,18,19,1,,LC_WaterBody,name,,,Water Body,,,,,
L24,element,17,WAT,Water,18,19,1,,LC_WaterBody,description,,,Describe a water body surface element,,,,,
L24,element,17,WAT,Water,18,19,1,,LC_WaterBody,presence_type,,,Mandatory,,,,,
L24,element,17,WAT,Water,18,19,1,,LC_WaterBody,dynamics,,,Flowing / Standing,,,,,
L24,characteristic,17,WAT,Water,18,19,1,1,LC_ArtificialityCharacteristic,lccs3_type,,,LC_Artificiality,,,,,
L24,characteristic,17,WAT,Water,18,19,1,1,LC_ArtificialityCharacteristic,name,,,Artificiality,,,,,
L24,characteristic,17,WAT,Water,18,19,1,1,LC_ArtificialityCharacteristic,description,,,Describe the artificiality characteristic,,,,,
L24,characteristic,17,WAT,Water,18,19,1,1,LC_ArtificialityCharacteristic,type,,,Natural / Artificial,,,,,
L24,class,1C,URB,Urban,,,,,,class_name,,,Urban,,,,,
L24,class,1C,URB,Urban,,,,,,class_description,,,Describe the land cover class,,,,,
L24,class,1C,URB,Urban,,,,,,class_map_code,,,URB,,,,,
L24,class,1C,URB,Urban,,,,,,uuid,,,adda7853-864a-11eb-aa79-a86daa922d76,,,,,
L24,hp,1C,URB,Urban,1D,,,,,name,,,Horizontal Pattern 1,,,,,
L24,hp,1C,URB,Urban,1D,,,,,description,,,Describe the horizontal pattern,,,,,
L24,hp,1C,URB,Urban,1D,,,,,type,,,,,,,,
L24,stratum,1C,URB,Urban,1D,1E,,,,name,,,Stratum 1,,,,,
L24,stratum,1C,URB,Urban,1D,1E,,,,description,,,,,,,,
L24,stratum,1C,URB,Urban,1D,1E,,,,presence_type,,,Mandatory,,,,,
L24,stratum,1C,URB,Urban,1D,1E,,,,@ontop,,,0,,,,,
L24,element,1C,URB,Urban,1D,1E,1,,LC_ArtificialSurfaceElement,lccs3_type,,,LC_ArtificialSurface,,,,,
L24,element,1C,URB,Urban,1D,1E,1,,LC_ArtificialSurfaceElement,name,,,Artificial Surface,,,,,
L24,element,1C,URB,Urban,1D,1E,1,,LC_ArtificialSurfaceElement,description,,,Describe an abiotic surface element of artificial type,,,,,
L24,element,1C,URB,Urban,1D,1E,1,,LC_ArtificialSurfaceElement,presence_type,,,Mandatory,,,,,
L24,class,20,BS,Bare soils and rocks,,,,,,class_name,,,Bare soils and rocks,,,,,
L24,class,20,BS,Bare soils and rocks,,,,,,class_description,,,Describe the land cover class,,,,,
L24,class,20,BS,Bare soils and rocks,,,,,,class_map_code,,,BS,,,,,
L24,class,20,BS,Bare soils and rocks,,,,,,uuid,,,0a65e053-864b-11eb-aa79-a86daa922d76,,,,,
L24,hp,20,BS,Bare soils and rocks,21,,,,,name,,,Horizontal Pattern 1,,,,,
L24,hp,20,BS,Bare soils and rocks,21,,,,,description,,,Describe the horizontal pattern,,,,,
L24,stratum,20,BS,Bare soils and rocks,21,22,,,,name,,,Stratum 1,,,,,
L24,stratum,20,BS,Bare soils and rocks,21,22,,,,description,,,Abiotic surface 1,,,,,
L24,stratum,20,BS,Bare soils and rocks,21,22,,,,presence_type,,,Mandatory,,,,,
L24,stratum,20,BS,Bare soils and rocks,21,22,,,,@ontop,,,0,,,,,
L24,element,20,BS,Bare soils and rocks,21,22,1,,LC_NaturalSurfaceElement,lccs3_type,,,LC_NaturalSurface,,,,,
L24,element,20,BS,Bare soils and rocks,21,22,1,,LC_NaturalSurfaceElement,name,,,Natural Surface,,,,,
L24,element,20,BS,Bare soils and rocks,21,22,1,,LC_NaturalSurfaceElement,description,,,Describe an abiotic surface element of natural type,,,,,
L24,element,20,BS,Bare soils and rocks,21,22,1,,LC_NaturalSurfaceElement,presence_type,,,Mandatory,,,,,
L24,class,24,TCO,Forest,,,,,,class_name,,,Forest,,,,,
L24,class,24,TCO,Forest,,,,,,class_description,,,Describe the land cover class,,,,,
L24,class,24,TCO,Forest,,,,,,class_map_code,,,TCO,,,,,
L24,class,24,TCO,Forest,,,,,,uuid,,,7835e803-864b-11eb-aa79-a86daa922d76,,,,,
L24,hp,24,TCO,Forest,25,,,,,name,,,Horizontal Pattern 1,,,,,
L24,hp,24,TCO,Forest,25,,,,,description,,,Describe the horizontal pattern,,,,,
L24,stratum,24,TCO,Forest,25,26,,,,name,,,Stratum 1,,,,,
L24,stratum,24,TCO,Forest,25,26,,,,description,,,Vegetation 1,,,,,
L24,stratum,24,TCO,Forest,25,26,,,,presence_type,,,Mandatory,,,,,
