system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L20,legend,,,,,,,,,legend_name,,,LCCS_Uruguay,,,,,
L20,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L20,class,2,PF_e,Eucalyptus forest plantation,,,,,,class_name,,,Eucalyptus forest plantation,,,,,
L20,class,2,PF_e,Eucalyptus forest plantation,,,,,,class_description,,,Describe the land cover class,,,,,
L20,class,2,PF_e,Eucalyptus forest plantation,,,,,,class_map_code,,,PF_e,,,,,
L20,class,2,PF_e,Eucalyptus forest plantation,,,,,,uuid,,,f8f2f100-103a-11ea-af90-c8d9d27fd88c,,,,,
L20,hp,2,PF_e,Eucalyptus forest plantation,3,,,,,name,,,Horizontal Pattern 1,,,,,
L20,hp,2,PF_e,Eucalyptus forest plantation,3,,,,,description,,,Describe the horizontal pattern,,,,,
L20,stratum,2,PF_e,Eucalyptus forest plantation,3,4,,,,name,,,Stratum 1,,,,,
L20,stratum,2,PF_e,Eucalyptus forest plantation,3,4,,,,description,,,Vegetation 1,,,,,
L20,stratum,2,PF_e,Eucalyptus forest plantation,3,4,,,,presence_type,,,Mandatory,,,,,
L20,stratum,2,PF_e,Eucalyptus forest plantation,3,4,,,,@ontop,,,0,,,,,
L20,element,2,PF_e,Eucalyptus forest plantation,3,4,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L20,element,2,PF_e,Eucalyptus forest plantation,3,4,1,,LC_Tree,name,,,Trees,,,,,
L20,element,2,PF_e,Eucalyptus forest plantation,3,4,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L20,element,2,PF_e,Eucalyptus forest plantation,3,4,1,,LC_Tree,cover,30.0,100.0,,,,,,
L20,element,2,PF_e,Eucalyptus forest plantation,3,4,1,,LC_Tree,presence_type,,,Mandatory,,,,,
L20,element,2,PF_e,Eucalyptus forest plantation,3,4,1,,LC_Tree,LC_WoodyGrowthLeafPhenology[LC_WoodyGrowthLeafPhenology]/name,,,Woody Growth Leaf Phenology,,,,,
L20,element,2,PF_e,Eucalyptus forest plantation,3,4,1,,LC_Tree,LC_WoodyGrowthLeafPhenology[LC_WoodyGrowthLeafPhenology]/description,,,Contains the elements of Woody Growth Leaf Phenology,,,,,
