system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L28,legend,,,,,,,,,legend_name,,,New Legend,,,,,
L28,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L28,class,2,Fhm,Forest Humid Montane,,,,,,class_name,,,Forest Humid Montane,,,,,
L28,class,2,Fhm,Forest Humid Montane,,,,,,class_description,,,Describe the land cover class,,,,,
L28,class,2,Fhm,Forest Humid Montane,,,,,,class_map_code,,,Fhm,,,,,
L28,class,2,Fhm,Forest Humid Montane,,,,,,uuid,,,0e491523-f93b-11ec-ba54-988d46a27cb4,,,,,
L28,class_char,2,Fhm,Forest Humid Montane,,,,1,LC_GeographicalAspects,name,,,Geographical Aspects,,,,,
L28,class_char,2,Fhm,Forest Humid Montane,,,,1,LC_GeographicalAspects,description,,,Describe the geographical aspects,,,,,
L28,class_char,2,Fhm,Forest Humid Montane,,,,1,LC_GeographicalAspects,type,,,Catchment forest,,,,,
L28,class_char,2,Fhm,Forest Humid Montane,,,,2,LC_TopographicalAspects,name,,,Topographical Aspects,,,,,
L28,class_char,2,Fhm,Forest Humid Montane,,,,2,LC_TopographicalAspects,description,,,Describe the topographical aspects,,,,,
L28,hp,2,Fhm,Forest Humid Montane,5,,,,,name,,,Horizontal Pattern 1,,,,,
L28,hp,2,Fhm,Forest Humid Montane,5,,,,,description,,,Describe the horizontal pattern,,,,,
L28,stratum,2,Fhm,Forest Humid Montane,5,6,,,,name,,,Stratum 1,,,,,
L28,stratum,2,Fhm,Forest Humid Montane,5,6,,,,description,,,Vegetation 1,,,,,
L28,stratum,2,Fhm,Forest Humid Montane,5,6,,,,presence_type,,,Mandatory,,,,,
L28,stratum,2,Fhm,Forest Humid Montane,5,6,,,,@ontop,,,0,,,,,
L28,element,2,Fhm,Forest Humid Montane,5,6,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L28,element,2,Fhm,Forest Humid Montane,5,6,1,,LC_Tree,name,,,Trees,,,,,
L28,element,2,Fhm,Forest Humid Montane,5,6,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L28,element,2,Fhm,Forest Humid Montane,5,6,1,,LC_Tree,presence_type,,,Mandatory,,,,,
L28,element,2,Fhm,Forest Humid Montane,5,6,1,,LC_Tree,height,20.0,50.0,,,,,,
L28,characteristic,2,Fhm,Forest Humid Montane,5,6,1,1,LC_VegetationArtificialityCharacteristic,lccs3_type,,,LC_NaturalOrSeminaturalVegetation,,,,,value: Natural or Seminatural
L28,characteristic,2,Fhm,Forest Humid Montane,5,6,1,1,LC_VegetationArtificialityCharacteristic,name,,,Natural Or Seminatural Vegetation,,,,,
L28,characteristic,2,Fhm,Forest Humid Montane,5,6,1,1,LC_VegetationArtificialityCharacteristic,description,,,Describe the natural or seminatural vegetation,,,,,
L28,stratum,2,Fhm,Forest Humid Montane,5,9,,,,name,,,Stratum 2,,,,,
L28,stratum,2,Fhm,Forest Humid Montane,5,9,,,,description,,,Vegetation 2,,,,,
L28,stratum,2,Fhm,Forest Humid Montane,5,9,,,,presence_type,,,Mandatory,,,,,
L28,stratum,2,Fhm,Forest Humid Montane,5,9,,,,@ontop,,,0,,,,,
L28,element,2,Fhm,Forest Humid Montane,5,9,1,,LC_HerbaceousGrowthForm,lccs3_type,,,LC_HerbaceousGrowthForms,,,,,
L28,element,2,Fhm,Forest Humid Montane,5,9,1,,LC_HerbaceousGrowthForm,name,,,Herbaceous growth forms,,,,,
L28,element,2,Fhm,Forest Humid Montane,5,9,1,,LC_HerbaceousGrowthForm,description,,,Describe a vegetation element of herbaceous growth form type,,,,,
L28,element,2,Fhm,Forest Humid Montane,5,9,1,,LC_HerbaceousGrowthForm,presence_type,,,Mandatory,,,,,
L28,characteristic,2,Fhm,Forest Humid Montane,5,9,1,1,LC_VegetationArtificialityCharacteristic,lccs3_type,,,LC_NaturalOrSeminaturalVegetation,,,,,value: Natural or Seminatural
L28,characteristic,2,Fhm,Forest Humid Montane,5,9,1,1,LC_VegetationArtificialityCharacteristic,name,,,Natural Or Seminatural Vegetation,,,,,
L28,characteristic,2,Fhm,Forest Humid Montane,5,9,1,1,LC_VegetationArtificialityCharacteristic,description,,,Describe the natural or seminatural vegetation,,,,,
L28,class,D,FL,Forest Lowland,,,,,,class_name,,,Forest Lowland,,,,,
L28,class,D,FL,Forest Lowland,,,,,,class_description,,,Describe the land cover class,,,,,
L28,class,D,FL,Forest Lowland,,,,,,class_map_code,,,FL,,,,,
L28,class,D,FL,Forest Lowland,,,,,,uuid,,,40118743-f93b-11ec-ba54-988d46a27cb4,,,,,
L28,class_char,D,FL,Forest Lowland,,,,1,LC_GeographicalAspects,name,,,Geographical Aspects,,,,,
L28,class_char,D,FL,Forest Lowland,,,,1,LC_GeographicalAspects,description,,,Describe the geographical aspects,,,,,
L28,class_char,D,FL,Forest Lowland,,,,1,LC_GeographicalAspects,type,,,"Ground water Forest, Coastal Forest",,,,,
L28,hp,D,FL,Forest Lowland,F,,,,,name,,,Horizontal Pattern 1,,,,,
L28,hp,D,FL,Forest Lowland,F,,,,,description,,,Describe the horizontal pattern,,,,,
L28,stratum,D,FL,Forest Lowland,F,10,,,,name,,,Stratum 1,,,,,
L28,stratum,D,FL,Forest Lowland,F,10,,,,description,,,Vegetation 1,,,,,
L28,stratum,D,FL,Forest Lowland,F,10,,,,presence_type,,,Mandatory,,,,,
L28,stratum,D,FL,Forest Lowland,F,10,,,,@ontop,,,0,,,,,
L28,element,D,FL,Forest Lowland,F,10,1,,LC_WoodyGrowthForm,lccs3_type,,,LC_WoodyGrowthForms,,,,,
L28,element,D,FL,Forest Lowland,F,10,1,,LC_WoodyGrowthForm,name,,,Woody Growth Forms,,,,,
L28,element,D,FL,Forest Lowland,F,10,1,,LC_WoodyGrowthForm,description,,,Describe a vegetation element of woody type,,,,,
L28,element,D,FL,Forest Lowland,F,10,1,,LC_WoodyGrowthForm,presence_type,,,Mandatory,,,,,
L28,characteristic,D,FL,Forest Lowland,F,10,1,1,LC_VegetationArtificialityCharacteristic,lccs3_type,,,LC_NaturalOrSeminaturalVegetation,,,,,value: Natural or Seminatural
L28,characteristic,D,FL,Forest Lowland,F,10,1,1,LC_VegetationArtificialityCharacteristic,name,,,Natural Or Seminatural Vegetation,,,,,
L28,characteristic,D,FL,Forest Lowland,F,10,1,1,LC_VegetationArtificialityCharacteristic,description,,,Describe the natural or seminatural vegetation,,,,,
L28,class,13,Fm,Forest Mangrove,,,,,,class_name,,,Forest Mangrove,,,,,
L28,class,13,Fm,Forest Mangrove,,,,,,class_description,,,Describe the land cover class,,,,,
L28,class,13,Fm,Forest Mangrove,,,,,,class_map_code,,,Fm,,,,,
L28,class,13,Fm,Forest Mangrove,,,,,,uuid,,,4a6eba03-f93b-11ec-ba54-988d46a27cb4,,,,,
L28,class_char,13,Fm,Forest Mangrove,,,,1,LC_GeographicalAspects,name,,,Geographical Aspects,,,,,
L28,class_char,13,Fm,Forest Mangrove,,,,1,LC_GeographicalAspects,description,,,Describe the geographical aspects,,,,,
L28,class_char,13,Fm,Forest Mangrove,,,,1,LC_GeographicalAspects,type,,,Coastal areas,,,,,
L28,class_char,13,Fm,Forest Mangrove,,,,2,LC_TopographicalAspects,name,,,Topographical Aspects,,,,,
L28,class_char,13,Fm,Forest Mangrove,,,,2,LC_TopographicalAspects,description,,,Describe the topographical aspects,,,,,
L28,class_char,13,Fm,Forest Mangrove,,,,2,LC_TopographicalAspects,altitude,0.9,2.1,,,,,,
L28,hp,13,Fm,Forest Mangrove,16,,,,,name,,,Horizontal Pattern 1,,,,,
L28,hp,13,Fm,Forest Mangrove,16,,,,,description,,,Describe the horizontal pattern,,,,,
L28,stratum,13,Fm,Forest Mangrove,16,17,,,,name,,,Stratum 1,,,,,
L28,stratum,13,Fm,Forest Mangrove,16,17,,,,description,,,Vegetation 1,,,,,
L28,stratum,13,Fm,Forest Mangrove,16,17,,,,presence_type,,,Mandatory,,,,,
L28,stratum,13,Fm,Forest Mangrove,16,17,,,,@ontop,,,0,,,,,
L28,element,13,Fm,Forest Mangrove,16,17,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L28,element,13,Fm,Forest Mangrove,16,17,1,,LC_Tree,name,,,Trees,,,,,
L28,element,13,Fm,Forest Mangrove,16,17,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L28,element,13,Fm,Forest Mangrove,16,17,1,,LC_Tree,presence_type,,,Mandatory,,,,,
L28,element,13,Fm,Forest Mangrove,16,17,1,,LC_Tree,cover,10.0,100.0,,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,17,1,1,LC_VegetationArtificialityCharacteristic,lccs3_type,,,LC_NaturalOrSeminaturalVegetation,,,,,value: Natural or Seminatural
L28,characteristic,13,Fm,Forest Mangrove,16,17,1,1,LC_VegetationArtificialityCharacteristic,name,,,Natural Or Seminatural Vegetation,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,17,1,1,LC_VegetationArtificialityCharacteristic,description,,,Describe the natural or seminatural vegetation,,,,,
L28,stratum,13,Fm,Forest Mangrove,16,1A,,,,name,,,Stratum 2,,,,,
L28,stratum,13,Fm,Forest Mangrove,16,1A,,,,description,,,Abiotic surface 2,,,,,
L28,stratum,13,Fm,Forest Mangrove,16,1A,,,,presence_type,,,Mandatory,,,,,
L28,stratum,13,Fm,Forest Mangrove,16,1A,,,,@ontop,,,0,,,,,
L28,element,13,Fm,Forest Mangrove,16,1A,1,,LC_WaterBody,lccs3_type,,,LC_WaterBody,,,,,
L28,element,13,Fm,Forest Mangrove,16,1A,1,,LC_WaterBody,name,,,Water Body,,,,,
L28,element,13,Fm,Forest Mangrove,16,1A,1,,LC_WaterBody,description,,,Describe a water body surface element,,,,,
L28,element,13,Fm,Forest Mangrove,16,1A,1,,LC_WaterBody,presence_type,,,Mandatory,,,,,
L28,element,13,Fm,Forest Mangrove,16,1A,1,,LC_WaterBody,dynamics,,,Flowing,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,1A,1,1,LC_ArtificialityCharacteristic,lccs3_type,,,LC_Artificiality,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,1A,1,1,LC_ArtificialityCharacteristic,name,,,Artificiality,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,1A,1,1,LC_ArtificialityCharacteristic,description,,,Describe the artificiality characteristic,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,1A,1,1,LC_ArtificialityCharacteristic,type,,,Natural,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,1A,1,2,LC_WaterSalinityCharacteristic,lccs3_type,,,LC_WaterSalinity,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,1A,1,2,LC_WaterSalinityCharacteristic,name,,,Water Salinity,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,1A,1,2,LC_WaterSalinityCharacteristic,description,,,Describe the water salinity characteristic,,,,,
L28,characteristic,13,Fm,Forest Mangrove,16,1A,1,2,LC_WaterSalinityCharacteristic,type,,,Brackish,,,,,
L28,class,1E,Fp,Forest Plantation,,,,,,class_name,,,Forest Plantation,,,,,
L28,class,1E,Fp,Forest Plantation,,,,,,class_description,,,Describe the land cover class,,,,,
L28,class,1E,Fp,Forest Plantation,,,,,,class_map_code,,,Fp,,,,,
L28,class,1E,Fp,Forest Plantation,,,,,,uuid,,,993bc413-f955-11ec-ba54-988d46a27cb4,,,,,
L28,hp,1E,Fp,Forest Plantation,1F,,,,,name,,,Horizontal Pattern 1,,,,,
L28,hp,1E,Fp,Forest Plantation,1F,,,,,description,,,Describe the horizontal pattern,,,,,
L28,stratum,1E,Fp,Forest Plantation,1F,20,,,,name,,,Stratum 1,,,,,
L28,stratum,1E,Fp,Forest Plantation,1F,20,,,,description,,,Vegetation 1,,,,,
L28,stratum,1E,Fp,Forest Plantation,1F,20,,,,presence_type,,,Mandatory,,,,,
L28,stratum,1E,Fp,Forest Plantation,1F,20,,,,@ontop,,,0,,,,,
L28,element,1E,Fp,Forest Plantation,1F,20,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
