system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L39,legend,,,,,,,,,legend_name,,,World cover 2020,,,,,
L39,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L39,legend,,,,,,,,,legend_author,,,Antonio Di Gregorio,,,,,
L39,class,2,10,Tree cover,,,,,,class_name,,,Tree cover,,,,,
L39,class,2,10,Tree cover,,,,,,class_description,,,Describe the land cover class,,,,,
L39,class,2,10,Tree cover,,,,,,class_map_code,,,10,,,,,
L39,class,2,10,Tree cover,,,,,,uuid,,,4c84c690-1512-11f0-a15e-f46add5f213f,,,,,
L39,hp,2,10,Tree cover,3,,,,,name,,,Horizontal Pattern 1,,,,,
L39,hp,2,10,Tree cover,3,,,,,description,,,Describe the horizontal pattern,,,,,
L39,stratum,2,10,Tree cover,3,4,,,,name,,,Stratum 1,,,,,
L39,stratum,2,10,Tree cover,3,4,,,,description,,,Vegetation 1,,,,,
L39,stratum,2,10,Tree cover,3,4,,,,presence_type,,,Mandatory,,,,,
L39,stratum,2,10,Tree cover,3,4,,,,@ontop,,,0,,,,,
L39,element,2,10,Tree cover,3,4,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L39,element,2,10,Tree cover,3,4,1,,LC_Tree,name,,,Trees,,,,,
L39,element,2,10,Tree cover,3,4,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L39,element,2,10,Tree cover,3,4,1,,LC_Tree,presence_type,,,Exclusive,,,,,
L39,element,2,10,Tree cover,3,4,1,,LC_Tree,cover,10.0,100.0,,,,,,
L39,characteristic,2,10,Tree cover,3,4,1,1,LC_VegetationArtificialityCharacteristic,lccs3_type,,,LC_NaturalOrSeminaturalVegetation,,,,,value: Natural or Seminatural
L39,characteristic,2,10,Tree cover,3,4,1,1,LC_VegetationArtificialityCharacteristic,name,,,Natural Or Seminatural Vegetation,,,,,
L39,characteristic,2,10,Tree cover,3,4,1,1,LC_VegetationArtificialityCharacteristic,description,,,Describe the natural or seminatural vegetation,,,,,
L39,element,2,10,Tree cover,3,4,2,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L39,element,2,10,Tree cover,3,4,2,,LC_Tree,name,,,Trees,,,,,
L39,element,2,10,Tree cover,3,4,2,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L39,element,2,10,Tree cover,3,4,2,,LC_Tree,presence_type,,,Exclusive,,,,,
L39,characteristic,2,10,Tree cover,3,4,2,1,LC_CultivatedAndManagedVegetationCharacteristics,lccs3_type,,,LC_CultivatedAndManagedVegetation,,,,,
L39,characteristic,2,10,Tree cover,3,4,2,1,LC_CultivatedAndManagedVegetationCharacteristics,name,,,Cultivated And Managed Vegetation,,,,,
L39,characteristic,2,10,Tree cover,3,4,2,1,LC_CultivatedAndManagedVegetationCharacteristics,description,,,Describe the cultivated and managed vegetation,,,,,
L39,characteristic,2,10,Tree cover,3,4,2,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_ForestPlantation]/name,,,Forest Plantation,,,,,
L39,characteristic,2,10,Tree cover,3,4,2,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_ForestPlantation]/description,,,Describe the forest plantation,,,,,
L39,characteristic,2,10,Tree cover,3,4,2,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_OrchardAndOtherPlantation]/name,,,Orchard And Other Plantation,,,,,
L39,characteristic,2,10,Tree cover,3,4,2,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_OrchardAndOtherPlantation]/description,,,Describe the orchard and other plantation,,,,,
L39,stratum,2,10,Tree cover,3,B,,,,name,,,Stratum 2,,,,,
L39,stratum,2,10,Tree cover,3,B,,,,description,,,Abiotic surface 2,,,,,
L39,stratum,2,10,Tree cover,3,B,,,,presence_type,,,Optional,,,,,
L39,stratum,2,10,Tree cover,3,B,,,,@ontop,,,0,,,,,
L39,element,2,10,Tree cover,3,B,1,,LC_WaterBody,lccs3_type,,,LC_WaterBody,,,,,
L39,element,2,10,Tree cover,3,B,1,,LC_WaterBody,name,,,Water Body,,,,,
L39,element,2,10,Tree cover,3,B,1,,LC_WaterBody,description,,,Describe a water body surface element,,,,,
L39,element,2,10,Tree cover,3,B,1,,LC_WaterBody,presence_type,,,Mandatory,,,,,
L39,characteristic,2,10,Tree cover,3,B,1,1,LC_WaterSalinityCharacteristic,lccs3_type,,,LC_WaterSalinity,,,,,
L39,characteristic,2,10,Tree cover,3,B,1,1,LC_WaterSalinityCharacteristic,name,,,Water Salinity,,,,,
L39,characteristic,2,10,Tree cover,3,B,1,1,LC_WaterSalinityCharacteristic,description,,,Describe the water salinity characteristic,,,,,
L39,characteristic,2,10,Tree cover,3,B,1,1,LC_WaterSalinityCharacteristic,type,,,Fresh,,,,,
L39,class,E,20,Shrubland,,,,,,class_name,,,Shrubland,,,,,
L39,class,E,20,Shrubland,,,,,,class_description,,,Describe the land cover class,,,,,
L39,class,E,20,Shrubland,,,,,,class_map_code,,,20,,,,,
L39,class,E,20,Shrubland,,,,,,uuid,,,ec730180-1512-11f0-a15e-f46add5f213f,,,,,
