system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L48,legend,,,,,,,,,legend_name,,,Gaza legend,,,,,
L48,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L48,class,3,IC,Irrigated crops,,,,,,class_name,,,Irrigated crops,,,,,
L48,class,3,IC,Irrigated crops,,,,,,class_description,,,Describe the land cover class,,,,,
L48,class,3,IC,Irrigated crops,,,,,,class_map_code,,,IC,,,,,
L48,class,3,IC,Irrigated crops,,,,,,uuid,,,a1d98f80-c5f3-11f0-b091-988d46a27cb4,,,,,
L48,hp,3,IC,Irrigated crops,4,,,,,name,,,Horizontal Pattern 1,,,,,
L48,hp,3,IC,Irrigated crops,4,,,,,description,,,Describe the horizontal pattern,,,,,
L48,stratum,3,IC,Irrigated crops,4,5,,,,name,,,Stratum 1,,,,,
L48,stratum,3,IC,Irrigated crops,4,5,,,,description,,,Vegetation 1,,,,,
L48,stratum,3,IC,Irrigated crops,4,5,,,,presence_type,,,Mandatory,,,,,
L48,stratum,3,IC,Irrigated crops,4,5,,,,@ontop,,,0,,,,,
L48,element,3,IC,Irrigated crops,4,5,1,,LC_HerbaceousGrowthForm,lccs3_type,,,LC_HerbaceousGrowthForms,,,,,
L48,element,3,IC,Irrigated crops,4,5,1,,LC_HerbaceousGrowthForm,name,,,Herbaceous growth forms,,,,,
L48,element,3,IC,Irrigated crops,4,5,1,,LC_HerbaceousGrowthForm,description,,,Describe a vegetation element of herbaceous growth form type,,,,,
L48,element,3,IC,Irrigated crops,4,5,1,,LC_HerbaceousGrowthForm,presence_type,,,Mandatory,,,,,
L48,characteristic,3,IC,Irrigated crops,4,5,1,1,LC_CultivatedAndManagedVegetationCharacteristics,lccs3_type,,,LC_CultivatedAndManagedVegetation,,,,,
L48,characteristic,3,IC,Irrigated crops,4,5,1,1,LC_CultivatedAndManagedVegetationCharacteristics,name,,,Cultivated And Managed Vegetation,,,,,
L48,characteristic,3,IC,Irrigated crops,4,5,1,1,LC_CultivatedAndManagedVegetationCharacteristics,description,,,Describe the cultivated and managed vegetation,,,,,
L48,characteristic,3,IC,Irrigated crops,4,5,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_Irrigation]/name,,,Irrigation,,,,,
L48,characteristic,3,IC,Irrigated crops,4,5,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_Irrigation]/description,,,Describe the irrigation,,,,,
L48,class,9,RC,Rainfed crops,,,,,,class_name,,,Rainfed crops,,,,,
L48,class,9,RC,Rainfed crops,,,,,,class_description,,,Describe the land cover class,,,,,
L48,class,9,RC,Rainfed crops,,,,,,class_map_code,,,RC,,,,,
L48,class,9,RC,Rainfed crops,,,,,,uuid,,,dd9c53e0-c5f3-11f0-b091-988d46a27cb4,,,,,
L48,hp,9,RC,Rainfed crops,A,,,,,name,,,Horizontal Pattern 1,,,,,
L48,hp,9,RC,Rainfed crops,A,,,,,description,,,Describe the horizontal pattern,,,,,
L48,stratum,9,RC,Rainfed crops,A,B,,,,name,,,Stratum 1,,,,,
L48,stratum,9,RC,Rainfed crops,A,B,,,,description,,,Vegetation 1,,,,,
L48,stratum,9,RC,Rainfed crops,A,B,,,,presence_type,,,Mandatory,,,,,
L48,stratum,9,RC,Rainfed crops,A,B,,,,@ontop,,,0,,,,,
L48,element,9,RC,Rainfed crops,A,B,1,,LC_HerbaceousGrowthForm,lccs3_type,,,LC_HerbaceousGrowthForms,,,,,
L48,element,9,RC,Rainfed crops,A,B,1,,LC_HerbaceousGrowthForm,name,,,Herbaceous growth forms,,,,,
L48,element,9,RC,Rainfed crops,A,B,1,,LC_HerbaceousGrowthForm,description,,,Describe a vegetation element of herbaceous growth form type,,,,,
