system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L43,legend,,,,,,,,,legend_name,,,Libya Legend,,,,,
L43,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L43,class,2,W,Water,,,,,,class_name,,,Water,,,,,
L43,class,2,W,Water,,,,,,class_description,,,It corresponds to natural water bodies which are permanent feature in an area. They are further categorized based on water dynamics.,,,,,
L43,class,2,W,Water,,,,,,class_map_code,,,W,,,,,
L43,class,2,W,Water,,,,,,uuid,,,c5aaadf3-84bc-11ef-8425-2cea7f8ec854,,,,,
L43,hp,2,W,Water,3,,,,,name,,,Horizontal Pattern 1,,,,,
L43,hp,2,W,Water,3,,,,,description,,,Describe the horizontal pattern,,,,,
L43,stratum,2,W,Water,3,4,,,,name,,,Stratum 1,,,,,
L43,stratum,2,W,Water,3,4,,,,description,,,Abiotic surface 1,,,,,
L43,stratum,2,W,Water,3,4,,,,presence_type,,,Mandatory,,,,,
L43,stratum,2,W,Water,3,4,,,,@ontop,,,0,,,,,
L43,element,2,W,Water,3,4,1,,LC_WaterBody,lccs3_type,,,LC_WaterBody,,,,,
L43,element,2,W,Water,3,4,1,,LC_WaterBody,name,,,Water Body,,,,,
L43,element,2,W,Water,3,4,1,,LC_WaterBody,description,,,Describe a water body surface element,,,,,
L43,element,2,W,Water,3,4,1,,LC_WaterBody,presence_type,,,Mandatory,,,,,
L43,class,6,Tt,Tree-dominated area (terrestrial),,,,,,class_name,,,Tree-dominated area (terrestrial),,,,,
L43,class,6,Tt,Tree-dominated area (terrestrial),,,,,,class_description,,,This class corresponds to areas with natural semi-natural vegetation where the growth form tree is dominant. The cover percentage of the element tree is less than 20 percent that is cover ranging from 20 to 100 percent. The presence of other woody (shrubs) or non woody (herbs) growth forms is recognized with any cover percentage.,,,,,
L43,class,6,Tt,Tree-dominated area (terrestrial),,,,,,class_map_code,,,Tt,,,,,
L43,class,6,Tt,Tree-dominated area (terrestrial),,,,,,uuid,,,d7fa7c13-84bc-11ef-8425-2cea7f8ec854,,,,,
L43,hp,6,Tt,Tree-dominated area (terrestrial),7,,,,,name,,,Horizontal Pattern 1,,,,,
L43,hp,6,Tt,Tree-dominated area (terrestrial),7,,,,,description,,,Natural vegetated areas are defined as areas where the vegetative cover is in balance with the abiotic and biotic forces of its biotope. Semi-natural vegetation is defined as vegetation not planted by humans but influenced by human actions.,,,,,
L43,stratum,6,Tt,Tree-dominated area (terrestrial),7,8,,,,name,,,Stratum 1,,,,,
L43,stratum,6,Tt,Tree-dominated area (terrestrial),7,8,,,,description,,,It corresponds to areas with natural semi-natural vegetation where the growth form tree is dominant. The cover percentage of the element tree is less than 20 percent that is cover ranging from 20 to 100 percent. The presence of other woody (shrubs) or non woody (herbs) growth forms is recognized with any cover percentage.,,,,,
L43,stratum,6,Tt,Tree-dominated area (terrestrial),7,8,,,,presence_type,,,Mandatory,,,,,
L43,stratum,6,Tt,Tree-dominated area (terrestrial),7,8,,,,@ontop,,,0,,,,,
L43,element,6,Tt,Tree-dominated area (terrestrial),7,8,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L43,element,6,Tt,Tree-dominated area (terrestrial),7,8,1,,LC_Tree,name,,,Trees,,,,,
L43,element,6,Tt,Tree-dominated area (terrestrial),7,8,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L43,element,6,Tt,Tree-dominated area (terrestrial),7,8,1,,LC_Tree,cover,20.0,100.0,,,,,,
L43,element,6,Tt,Tree-dominated area (terrestrial),7,8,1,,LC_Tree,presence_type,,,Mandatory,,,,,
L43,characteristic,6,Tt,Tree-dominated area (terrestrial),7,8,1,1,LC_VegetationArtificialityCharacteristic,lccs3_type,,,LC_NaturalOrSeminaturalVegetation,,,,,value: Natural or Seminatural
L43,characteristic,6,Tt,Tree-dominated area (terrestrial),7,8,1,1,LC_VegetationArtificialityCharacteristic,name,,,Natural Or Seminatural Vegetation,,,,,
L43,characteristic,6,Tt,Tree-dominated area (terrestrial),7,8,1,1,LC_VegetationArtificialityCharacteristic,description,,,Describe the natural or seminatural vegetation,,,,,
L43,stratum,6,Tt,Tree-dominated area (terrestrial),7,B,,,,name,,,Stratum 2,,,,,
L43,stratum,6,Tt,Tree-dominated area (terrestrial),7,B,,,,description,,,Vegetation 2,,,,,
L43,stratum,6,Tt,Tree-dominated area (terrestrial),7,B,,,,presence_type,,,Optional,,,,,
L43,stratum,6,Tt,Tree-dominated area (terrestrial),7,B,,,,@ontop,,,0,,,,,
L43,element,6,Tt,Tree-dominated area (terrestrial),7,B,1,,LC_Shrub,lccs3_type,,,LC_Shrubs,,,,,
L43,element,6,Tt,Tree-dominated area (terrestrial),7,B,1,,LC_Shrub,name,,,Shrubs,,,,,
L43,element,6,Tt,Tree-dominated area (terrestrial),7,B,1,,LC_Shrub,description,,,Describe a vegetation element of shrubs type,,,,,
L43,element,6,Tt,Tree-dominated area (terrestrial),7,B,1,,LC_Shrub,presence_type,,,Mandatory,,,,,
L43,characteristic,6,Tt,Tree-dominated area (terrestrial),7,B,1,1,LC_VegetationArtificialityCharacteristic,lccs3_type,,,LC_NaturalOrSeminaturalVegetation,,,,,value: Natural or Seminatural
L43,characteristic,6,Tt,Tree-dominated area (terrestrial),7,B,1,1,LC_VegetationArtificialityCharacteristic,name,,,Natural Or Seminatural Vegetation,,,,,
L43,characteristic,6,Tt,Tree-dominated area (terrestrial),7,B,1,1,LC_VegetationArtificialityCharacteristic,description,,,Describe the natural or seminatural vegetation,,,,,
