system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L37,legend,,,,,,,,,id,,,1,,,,,
L37,legend,,,,,,,,,legend_name,,,Burkina_Faso_IGB,,,,,
L37,legend,,,,,,,,,legend_description,,,This is the land cover classification translated from the national legends of Burkina Faso.,,,,,
L37,legend,,,,,,,,,legend_author,,,60c14ec1-8df5-11ef-b84a-2c3b705884fa,,,,,
L37,class,2,Fc,Open forest,,,,,,legend_id,,,1,,,,,
L37,class,2,Fc,Open forest,,,,,,class_id,,,2,,,,,
L37,class,2,Fc,Open forest,,,,,,class_name,,,Open forest,,,,,
L37,class,2,Fc,Open forest,,,,,,class_description,,,"Tree formation characterized by large trees (15 to 20m high), with more or less contiguous crowns with a shrub layer which constitutes a light undergrowth. The recovery rate is between 50 and 70% with a sparse distribution. It is marked by the presence of grasses and a grassy layer.",,,,,
L37,class,2,Fc,Open forest,,,,,,class_map_code,,,Fc,,,,,
L37,class,11,Fg,Gallery forest,,,,,,legend_id,,,1,,,,,
L37,class,11,Fg,Gallery forest,,,,,,class_id,,,11,,,,,
L37,class,11,Fg,Gallery forest,,,,,,class_name,,,Gallery forest,,,,,
L37,class,11,Fg,Gallery forest,,,,,,class_description,,,"Linear in shape, this plant formation runs along watercourses and appears as a riparian barrier and is made up of tree species or deciduous forest. It is sometimes destroyed in places for the benefit of agricultural developments. It is easily identifiable in the image by its shape and tone which generally contrasts with the immediate environment when the latter has been degraded by man.",,,,,
L37,class,11,Fg,Gallery forest,,,,,,class_map_code,,,Fg,,,,,
L37,class,22,Pf,Forest plantation,,,,,,legend_id,,,1,,,,,
L37,class,22,Pf,Forest plantation,,,,,,class_id,,,22,,,,,
L37,class,22,Pf,Forest plantation,,,,,,class_name,,,Forest plantation,,,,,
L37,class,22,Pf,Forest plantation,,,,,,class_description,,,"This type of occupation refers to any form of vegetation made of trees planted by man for various needs (wood production, restoration and protection of soil). Generally isolated in highly humanized spaces, it appears on the image as a spot with sometimes a geometric shape. However, confusion is possible with sacred groves or other natural formations.",,,,,
L37,class,22,Pf,Forest plantation,,,,,,class_map_code,,,Pf,,,,,
L37,class,33,Savarbo,Tree savannah,,,,,,legend_id,,,1,,,,,
L37,class,33,Savarbo,Tree savannah,,,,,,class_id,,,33,,,,,
L37,class,33,Savarbo,Tree savannah,,,,,,class_name,,,Tree savannah,,,,,
L37,class,33,Savarbo,Tree savannah,,,,,,class_description,,,"This formation is present in the Sudanian phytogeographic domain. It is a grouping of trees mixed with a grassy layer and shrubs. The tree coverage rate is greater than 10% but less than 50%. The tree layer has a height that varies between 10 and 20 m, with well-individualized trees scattered within the shrub layer.",,,,,
L37,class,33,Savarbo,Tree savannah,,,,,,class_map_code,,,Savarbo,,,,,
L37,class,41,Starbo,Tree steppe,,,,,,legend_id,,,1,,,,,
L37,class,41,Starbo,Tree steppe,,,,,,class_id,,,41,,,,,
L37,class,41,Starbo,Tree steppe,,,,,,class_name,,,Tree steppe,,,,,
L37,class,41,Starbo,Tree steppe,,,,,,class_description,,,"This plant formation is especially present in the northern parts of Burkina Faso (sub-Sahelian phytogeographic sector) and strongly represented for example in the regions of Tougri-Yalgo, Djibo-Kongoussi. It presents itself in the form of an alternation of tree strata (7 to 12 m) and bare soils of small extent (compared to the vegetation), sometimes occupied by a rare herbaceous carpet dotted with termite mounds.",,,,,
