system,record,class_id,class_map_code,class_name,hp_id,stratum_id,block_id,char_id,ref,attribute,min,max,value,evidence,framing_ref,confidence,status,note
L10,legend,,,,,,,,,legend_name,,,New Legend,,,,,
L10,legend,,,,,,,,,legend_description,,,Describe the legend,,,,,
L10,class,2,2A,Fruit Trees,,,,,,class_name,,,Fruit Trees,,,,,
L10,class,2,2A,Fruit Trees,,,,,,class_description,,,Permanently Cropped Area With Surface Irrigated Tree Crop(s) Crop Cover: Orchard(s),,,,,
L10,class,2,2A,Fruit Trees,,,,,,class_map_code,,,2A,,,,,
L10,class,2,2A,Fruit Trees,,,,,,uuid,,,cf59a2c0-d5bf-11eb-a317-988d46a27cb3,,,,,
L10,hp,2,2A,Fruit Trees,3,,,,,name,,,Horizontal Pattern 1,,,,,
L10,hp,2,2A,Fruit Trees,3,,,,,description,,,Describe the horizontal pattern,,,,,
L10,stratum,2,2A,Fruit Trees,3,4,,,,name,,,Stratum 1,,,,,
L10,stratum,2,2A,Fruit Trees,3,4,,,,description,,,Vegetation 1,,,,,
L10,stratum,2,2A,Fruit Trees,3,4,,,,presence_type,,,Mandatory,,,,,
L10,stratum,2,2A,Fruit Trees,3,4,,,,@ontop,,,0,,,,,
L10,element,2,2A,Fruit Trees,3,4,1,,LC_Tree,lccs3_type,,,LC_Trees,,,,,
L10,element,2,2A,Fruit Trees,3,4,1,,LC_Tree,name,,,Trees,,,,,
L10,element,2,2A,Fruit Trees,3,4,1,,LC_Tree,description,,,Describe a vegetation element of trees type,,,,,
L10,element,2,2A,Fruit Trees,3,4,1,,LC_Tree,presence_type,,,Mandatory,,,,,
L10,characteristic,2,2A,Fruit Trees,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,lccs3_type,,,LC_CultivatedAndManagedVegetation,,,,,
L10,characteristic,2,2A,Fruit Trees,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,name,,,Cultivated And Managed Vegetation,,,,,
L10,characteristic,2,2A,Fruit Trees,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,description,,,Describe the cultivated and managed vegetation,,,,,
L10,characteristic,2,2A,Fruit Trees,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_Irrigation]/name,,,Irrigation,,,,,
L10,characteristic,2,2A,Fruit Trees,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_Irrigation]/description,,,Describe the irrigation,,,,,
L10,characteristic,2,2A,Fruit Trees,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_Irrigation]/irrigation_type,,,Surface,,,,,
L10,characteristic,2,2A,Fruit Trees,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_OrchardAndOtherPlantation]/name,,,Orchard And Other Plantation,,,,,
L10,characteristic,2,2A,Fruit Trees,3,4,1,1,LC_CultivatedAndManagedVegetationCharacteristics,elements/LC_Characteristic[LC_OrchardAndOtherPlantation]/description,,,Describe the orchard and other plantation,,,,,
L10,class,A,2B,Vineyards,,,,,,class_name,,,Vineyards,,,,,
L10,class,A,2B,Vineyards,,,,,,class_description,,,Permanently Cropped Area With Surface Irrigated Broadleaved Deciduous Shrub Crop(s) Dominant Crop: Fruits & Nuts - Grapes (Vitis vinifera) Crop Cover: Orchard(s),,,,,
L10,class,A,2B,Vineyards,,,,,,class_map_code,,,2B,,,,,
L10,class,A,2B,Vineyards,,,,,,uuid,,,78f1a220-d5c4-11eb-a317-988d46a27cb3,,,,,
L10,hp,A,2B,Vineyards,B,,,,,name,,,Horizontal Pattern 1,,,,,
L10,hp,A,2B,Vineyards,B,,,,,description,,,Describe the horizontal pattern,,,,,
L10,stratum,A,2B,Vineyards,B,C,,,,name,,,Stratum 1,,,,,
L10,stratum,A,2B,Vineyards,B,C,,,,description,,,Vegetation 1,,,,,
L10,stratum,A,2B,Vineyards,B,C,,,,presence_type,,,Mandatory,,,,,
L10,stratum,A,2B,Vineyards,B,C,,,,@ontop,,,0,,,,,
L10,element,A,2B,Vineyards,B,C,1,,LC_Shrub,lccs3_type,,,LC_Shrubs,,,,,
L10,element,A,2B,Vineyards,B,C,1,,LC_Shrub,name,,,Shrubs,,,,,
L10,element,A,2B,Vineyards,B,C,1,,LC_Shrub,description,,,Describe a vegetation element of shrubs type,,,,,
L10,element,A,2B,Vineyards,B,C,1,,LC_Shrub,presence_type,,,Mandatory,,,,,
L10,element,A,2B,Vineyards,B,C,1,,LC_Shrub,LC_WoodyGrowthLeafType[LC_WoodyGrowthLeafType]/name,,,Woody Growth Leaf Type,,,,,
L10,element,A,2B,Vineyards,B,C,1,,LC_Shrub,LC_WoodyGrowthLeafType[LC_WoodyGrowthLeafType]/description,,,Contains the elements of Woody Growth Leaf Type,,,,,
